id,dir_genre1,dir_genre2,dir_genre3,actor1_genre1,actor1_genre2,actor1_genre3,actor2_genre1,actor2_genre2,actor2_genre3
72558,6,18,8,19,19,19,6,18,8
242512,19,19,19,16,11,18,19,19,19
11662,0,8,1,4,6,18,6,9,3
292115,2,8,1,3,14,6,3,18,8
108868,6,16,15,0,16,1,19,19,19
97942,16,11,15,19,19,19,19,19,19
114299,16,18,8,0,6,16,3,14,4
127728,19,19,19,19,19,19,19,19,19
6615,3,14,11,6,14,16,14,6,0
441646,19,19,19,6,3,9,6,18,8
349190,6,10,17,19,19,19,19,19,19
396678,19,19,19,19,19,19,19,19,19
262543,9,16,13,0,16,14,14,6,3
39252,11,15,17,19,19,19,19,19,19
86368,6,0,3,19,19,19,3,11,18
52035,14,6,0,14,3,6,14,6,18
4282,3,18,1,3,6,18,3,15,10
185424,19,19,19,19,19,19,19,19,19
24672,3,4,6,3,4,7,3,4,18
157301,19,19,19,19,19,19,19,19,19
379827,19,19,19,11,3,6,2,18,8
51398,19,19,19,3,13,4,19,19,19
425792,6,14,0,19,19,19,19,19,19
84499,6,0,4,3,18,8,19,19,19
2609,3,6,14,3,14,6,3,15,5
87200,2,3,7,2,15,7,19,19,19
391408,3,12,6,1,0,4,3,6,12
169255,19,19,19,15,6,18,3,16,12
359233,6,14,3,19,19,19,6,13,7
323713,5,18,8,19,19,19,19,19,19
418466,19,19,19,14,6,0,19,19,19
113936,6,3,14,3,18,8,19,19,19
221670,3,6,9,3,14,18,19,19,19
260485,14,3,18,19,19,19,19,19,19
269998,8,14,7,19,19,19,19,19,19
35151,6,18,3,3,0,13,19,19,19
37510,18,8,1,19,19,19,19,19,19
86786,11,18,8,19,19,19,19,19,19
155513,18,8,1,19,19,19,19,19,19
246488,6,4,14,8,6,7,6,15,14
20539,3,6,14,6,14,3,6,14,0
76256,19,19,19,19,19,19,0,6,8
286511,6,3,14,6,18,8,19,19,19
172928,3,9,0,19,19,19,11,18,8
87434,19,19,19,19,19,19,19,19,19
273191,3,18,8,18,8,1,6,14,4
27276,11,16,15,6,9,14,19,19,19
37667,19,19,19,6,10,18,6,16,3
38414,6,4,0,6,3,14,19,19,19
124611,6,4,1,19,19,19,18,8,1
266467,19,19,19,19,19,19,19,19,19
311039,6,18,8,13,4,18,19,19,19
66104,6,9,16,6,3,14,19,19,19
429098,14,6,18,6,1,14,19,19,19
131975,9,0,1,19,19,19,19,19,19
85784,18,6,4,3,11,18,6,14,3
413666,6,14,9,19,19,19,19,19,19
11115,6,16,14,3,0,16,19,19,19
81044,19,19,19,3,18,8,6,16,3
162059,6,14,3,6,14,16,6,14,3
330907,2,18,8,19,19,19,19,19,19
174773,18,6,3,6,18,0,19,19,19
426876,19,19,19,6,18,8,19,19,19
220060,19,19,19,19,19,19,19,19,19
249826,9,16,14,19,19,19,19,19,19
178574,3,6,14,6,4,0,3,14,6
332737,5,18,8,19,19,19,19,19,19
32043,16,0,6,19,19,19,19,19,19
108279,6,3,18,6,7,4,19,19,19
175859,19,19,19,19,19,19,19,19,19
262550,0,6,8,19,19,19,6,0,14
285441,6,14,3,5,18,8,19,19,19
409255,6,7,18,0,4,6,14,3,12
64623,0,16,4,9,6,0,6,0,1
18438,3,6,18,6,9,13,14,6,18
157402,6,4,16,1,3,0,6,14,1
271922,6,0,16,6,13,4,9,8,1
315626,19,19,19,19,19,19,19,19,19
385575,19,19,19,6,18,8,19,19,19
29829,16,11,1,6,18,14,3,4,6
369463,6,9,3,19,19,19,19,19,19
407934,19,19,19,19,19,19,19,19,19
179940,3,9,0,3,14,6,0,16,4
11884,3,7,8,19,19,19,19,19,19
105830,0,17,6,0,1,8,16,6,0
152082,19,19,19,19,19,19,6,18,8
173672,6,18,8,19,19,19,11,18,8
21562,16,11,18,19,19,19,19,19,19
114816,19,19,19,19,19,19,19,19,19
265274,6,3,4,6,9,3,6,10,18
258311,3,18,8,19,19,19,19,19,19
35067,19,19,19,9,0,3,9,6,0
235675,18,6,8,19,19,19,19,19,19
196505,6,4,3,3,8,14,19,19,19
22970,19,19,19,19,19,19,3,0,16
25010,3,14,6,6,14,16,0,16,15
288085,5,18,8,19,19,19,19,19,19
331173,19,19,19,19,19,19,19,19,19
412762,19,19,19,19,19,19,19,19,19
33477,3,6,14,3,8,15,3,8,15
43832,6,0,14,3,14,6,6,14,3
87327,3,6,18,9,14,3,14,3,6
42513,6,14,3,6,14,3,19,19,19
420880,12,18,8,18,8,1,18,8,1
250700,19,19,19,0,6,8,1,3,6
120249,18,8,1,19,19,19,19,19,19
78776,19,19,19,19,19,19,19,19,19
363625,19,19,19,19,19,19,19,19,19
228715,6,0,4,3,13,4,19,19,19
8869,19,19,19,19,19,19,19,19,19
412043,5,18,8,1,15,3,19,19,19
13345,3,0,14,3,0,9,3,0,9
60158,14,6,18,6,14,12,14,6,3
29114,0,6,16,16,6,18,18,6,10
323641,11,15,0,6,10,18,6,14,17
191335,3,6,14,6,0,16,6,3,7
51977,18,8,1,9,14,6,14,18,8
377867,4,11,18,18,8,1,19,19,19
54979,6,3,14,19,19,19,13,11,6
50550,19,19,19,19,19,19,19,19,19
64399,19,19,19,19,19,19,19,19,19
95935,19,19,19,1,2,7,1,2,7
449337,6,18,1,0,4,18,19,19,19
270294,11,18,8,19,19,19,19,19,19
330846,19,19,19,18,8,1,19,19,19
1685,6,0,17,16,0,11,6,18,13
169385,19,19,19,19,19,19,19,19,19
177159,19,19,19,19,19,19,19,19,19
12520,11,0,16,3,16,14,6,18,8
350185,5,6,18,3,18,8,19,19,19
210669,19,19,19,19,19,19,16,3,11
415607,19,19,19,19,19,19,6,13,11
52205,2,18,8,19,19,19,19,19,19
638,6,13,11,3,0,16,14,3,0
412851,1,14,6,19,19,19,18,8,1
348710,3,0,6,19,19,19,19,19,19
415148,19,19,19,19,19,19,19,19,19
292610,6,1,0,3,16,13,3,18,8
221293,6,17,18,3,18,8,19,19,19
17135,0,16,15,16,0,6,18,8,1
45303,9,14,3,6,0,3,9,14,3
48805,3,0,11,3,18,8,19,19,19
86850,19,19,19,19,19,19,19,19,19
413638,19,19,19,19,19,19,19,19,19
190908,3,6,4,18,4,3,6,18,13
71355,4,6,18,19,19,19,19,19,19
82096,6,10,14,14,6,0,6,14,3
259,6,14,3,6,14,3,16,1,3
220294,19,19,19,19,19,19,19,19,19
49488,6,9,16,19,19,19,19,19,19
92827,2,8,3,19,19,19,19,19,19
368330,19,19,19,6,18,8,19,19,19
415451,6,18,8,6,0,1,0,1,4
181925,6,3,18,6,16,14,6,14,17
84372,18,8,1,19,19,19,19,19,19
199635,0,9,1,0,9,16,19,19,19
385594,19,19,19,19,19,19,19,19,19
255237,19,19,19,19,19,19,6,4,18
352991,3,6,14,19,19,19,19,19,19
65018,6,14,3,18,1,3,0,14,1
315201,6,0,8,19,19,19,19,19,19
408062,19,19,19,19,19,19,19,19,19
84442,18,8,1,19,19,19,14,10,6
190334,6,3,14,3,14,18,19,19,19
39400,6,10,1,1,6,0,6,3,4
22484,3,16,4,19,19,19,19,19,19
381365,19,19,19,16,3,6,19,19,19
121464,6,10,17,14,3,18,6,14,9
413033,4,6,18,19,19,19,19,19,19
194938,5,18,8,19,19,19,5,10,18
31082,3,6,14,19,19,19,19,19,19
214604,3,6,0,16,6,7,19,19,19
267069,19,19,19,14,6,18,16,6,18
10801,3,6,5,19,19,19,0,16,13
28934,19,19,19,19,19,19,19,19,19
156140,3,14,6,3,11,7,19,19,19
28467,0,6,16,19,19,19,19,19,19
84369,3,4,6,19,19,19,19,19,19
1713,6,3,4,0,16,6,3,6,16
113878,12,6,18,19,19,19,6,3,0
81141,18,8,1,3,18,8,3,14,6
308638,19,19,19,3,7,1,16,15,14
240956,0,15,11,19,19,19,19,19,19
13124,0,6,4,0,4,1,6,18,8
129073,18,3,16,19,19,19,19,19,19
14055,3,6,18,19,19,19,19,19,19
264725,0,16,15,6,18,11,19,19,19
256424,19,19,19,0,3,8,19,19,19
229196,19,19,19,19,19,19,19,19,19
190928,3,18,8,19,19,19,19,19,19
313009,0,6,1,6,4,18,6,16,9
320318,6,18,8,16,4,18,6,3,9
425758,11,18,8,19,19,19,11,18,8
100801,19,19,19,16,0,6,6,16,3
319259,3,12,14,18,14,1,19,19,19
109451,2,3,18,6,18,8,14,3,6
114847,11,18,8,11,18,8,19,19,19
165659,18,8,1,3,14,12,18,3,5
108079,19,19,19,18,4,16,19,19,19
446536,18,1,6,0,4,8,12,6,18
338050,19,19,19,19,19,19,19,19,19
312729,19,19,19,19,19,19,19,19,19
65576,19,19,19,19,19,19,19,19,19
410079,5,7,18,19,19,19,19,19,19
155711,19,19,19,19,19,19,19,19,19
198809,3,12,5,3,6,18,19,19,19
162049,19,19,19,19,19,19,19,19,19
275327,0,6,8,18,8,1,19,19,19
242167,6,7,18,19,19,19,19,19,19
107201,19,19,19,19,19,19,19,19,19
161412,18,8,1,19,19,19,19,19,19
384699,18,8,1,19,19,19,19,19,19
14726,16,18,8,6,16,11,6,3,16
108375,4,6,16,3,0,14,19,19,19
39817,19,19,19,9,6,8,19,19,19
90770,6,14,9,19,19,19,19,19,19
257463,3,6,18,3,18,8,3,6,18
64667,0,6,1,0,3,6,19,19,19
77468,19,19,19,19,19,19,19,19,19
393285,19,19,19,19,19,19,19,19,19
71259,3,9,14,19,19,19,19,19,19
14224,3,0,14,3,9,6,18,8,1
344321,19,19,19,19,19,19,19,19,19
68190,3,6,18,19,19,19,3,18,8
278339,19,19,19,18,8,1,19,19,19
429921,18,8,1,18,8,1,19,19,19
435128,19,19,19,19,19,19,19,19,19
67554,3,6,1,3,0,16,6,14,17
301767,2,18,8,19,19,19,19,19,19
31941,6,16,14,6,0,16,3,6,14
104599,11,0,4,0,6,9,0,9,16
85639,6,4,0,6,4,0,11,14,6
328580,18,8,1,2,15,3,6,18,8
285002,18,12,1,18,14,0,19,19,19
393841,19,19,19,19,19,19,19,19,19
17217,19,19,19,19,19,19,19,19,19
262544,17,6,16,6,3,10,6,1,14
262013,3,14,1,19,19,19,19,19,19
199099,19,19,19,19,19,19,19,19,19
327661,19,19,19,19,19,19,19,19,19
333124,19,19,19,19,19,19,19,19,19
50761,11,16,6,3,6,7,6,0,3
102661,18,8,1,0,6,7,18,8,1
133429,19,19,19,19,19,19,19,19,19
358798,5,18,8,16,13,3,19,19,19
144626,16,13,11,12,6,18,19,19,19
91322,19,19,19,19,19,19,19,19,19
345980,6,14,9,6,9,14,6,9,14
8648,19,19,19,6,16,11,6,3,14
338308,19,19,19,6,10,18,19,19,19
3015,6,11,8,6,11,0,19,19,19
74848,3,4,6,3,6,16,6,14,18
266515,19,19,19,19,19,19,19,19,19
339670,19,19,19,19,19,19,19,19,19
163675,19,19,19,19,19,19,19,19,19
396134,4,18,8,19,19,19,19,19,19
353685,3,14,18,3,6,16,3,6,7
115286,3,12,18,3,18,8,19,19,19
49480,19,19,19,19,19,19,19,19,19
288727,1,6,18,6,14,9,6,18,8
229177,6,18,8,19,19,19,19,19,19
214639,19,19,19,18,8,1,19,19,19
253334,6,14,1,3,18,8,14,6,17
365322,6,13,4,3,4,18,3,4,18
265715,6,9,14,19,19,19,19,19,19
59220,19,19,19,19,19,19,19,19,19
24666,19,19,19,3,4,7,19,19,19
80260,18,0,1,4,16,13,6,15,3
249589,0,14,3,19,19,19,16,14,3
156616,3,18,8,18,8,1,19,19,19
117963,19,19,19,5,18,8,19,19,19
400933,19,19,19,19,19,19,19,19,19
299049,18,8,1,19,19,19,19,19,19
327690,11,6,16,1,0,6,18,8,1
129081,6,18,8,18,8,1,19,19,19
147312,5,6,18,19,19,19,19,19,19
1965,16,0,1,6,0,16,6,16,14
236663,3,2,14,2,3,7,19,19,19
136715,19,19,19,19,19,19,19,19,19
289685,19,19,19,19,19,19,0,8,1
353614,16,0,8,6,9,14,18,8,1
100254,6,14,13,8,6,7,19,19,19
236501,2,3,7,18,0,2,2,3,7
73431,6,4,0,6,4,3,3,18,1
20630,5,0,1,19,19,19,19,19,19
195168,4,11,6,18,8,1,6,18,8
80920,19,19,19,6,4,12,6,16,17
182161,6,0,3,19,19,19,19,19,19
97606,19,19,19,19,19,19,19,19,19
364027,19,19,19,19,19,19,19,19,19
296332,19,19,19,19,19,19,19,19,19
74807,16,11,6,6,16,15,19,19,19
183656,6,0,16,3,18,8,3,6,9
266795,16,4,11,3,6,18,19,19,19
56959,9,3,6,19,19,19,19,19,19
365002,19,19,19,6,18,8,19,19,19
2460,6,14,13,6,16,9,6,14,9
23683,16,3,6,0,16,4,19,19,19
236710,2,3,7,2,3,7,19,19,19
422801,14,3,12,6,17,18,9,10,1
247165,19,19,19,19,19,19,19,19,19
79876,6,9,14,19,19,19,9,14,6
359945,14,3,6,19,19,19,19,19,19
286033,19,19,19,19,19,19,19,19,19
329515,19,19,19,19,19,19,19,19,19
62415,19,19,19,19,19,19,19,19,19
52350,3,18,8,19,19,19,6,16,14
18887,7,3,6,19,19,19,19,19,19
277712,19,19,19,6,16,14,3,14,12
134474,3,16,6,19,19,19,3,6,14
229535,19,19,19,19,19,19,19,19,19
66817,3,14,12,3,12,18,19,19,19
426277,6,0,1,19,19,19,12,14,3
313478,11,15,0,6,14,16,3,6,18
394944,19,19,19,19,19,19,19,19,19
80204,19,19,19,19,19,19,19,19,19
18927,3,6,7,16,6,11,6,0,7
128186,18,8,1,19,19,19,19,19,19
117993,5,10,6,19,19,19,19,19,19
44852,19,19,19,0,6,16,19,19,19
68529,0,3,9,6,14,3,0,6,16
120880,9,2,14,19,19,19,19,19,19
125606,18,8,1,19,19,19,18,8,1
287588,6,18,8,6,18,8,3,6,7
89887,19,19,19,19,19,19,19,19,19
51132,19,19,19,19,19,19,19,19,19
72317,6,16,11,6,16,14,16,6,18
409400,18,8,1,19,19,19,19,19,19
196830,0,16,6,0,6,16,3,11,18
257109,19,19,19,19,19,19,19,19,19
141670,6,11,16,19,19,19,19,19,19
133580,19,19,19,19,19,19,19,19,19
56287,3,6,4,3,14,6,6,14,3
302976,3,6,14,16,4,18,6,0,16
21974,19,19,19,19,19,19,19,19,19
264026,19,19,19,19,19,19,19,19,19
81620,6,3,9,19,19,19,19,19,19
175411,2,3,8,19,19,19,19,19,19
49950,6,0,16,3,14,11,3,18,8
85342,3,14,6,6,3,0,14,3,6
62330,19,19,19,19,19,19,19,19,19
14359,15,14,3,6,3,14,6,3,16
95499,3,6,18,19,19,19,3,14,6
264309,6,14,3,3,6,14,6,14,3
380274,19,19,19,19,19,19,15,11,6
167070,0,1,15,1,4,18,6,14,1
65272,19,19,19,0,6,4,0,6,16
128397,19,19,19,19,19,19,19,19,19
346702,19,19,19,19,19,19,3,18,8
31311,11,6,18,19,19,19,0,1,15
35620,6,3,10,6,3,14,19,19,19
88394,16,18,8,19,19,19,19,19,19
299796,16,18,8,19,19,19,19,19,19
186775,13,11,4,3,6,14,3,4,6
440297,19,19,19,5,18,8,15,4,18
40861,19,19,19,19,19,19,19,19,19
46111,0,9,6,0,9,1,0,1,3
308195,2,3,18,19,19,19,19,19,19
5744,3,6,4,14,6,3,6,18,8
349253,18,8,1,19,19,19,0,10,1
117553,3,4,0,3,0,12,19,19,19
11637,7,3,15,3,6,7,3,6,14
231082,11,3,15,18,8,1,19,19,19
438956,6,14,18,19,19,19,0,4,8
21946,19,19,19,3,4,0,6,16,18
165354,6,14,10,14,13,6,14,3,6
219236,6,11,18,8,2,6,6,18,8
217412,3,18,8,6,18,8,18,8,1
80679,18,8,1,18,8,1,19,19,19
78278,9,3,6,6,3,14,3,6,9
198480,3,6,9,19,19,19,9,6,8
229173,19,19,19,9,0,3,19,19,19
36155,19,19,19,19,19,19,19,19,19
394273,6,16,4,19,19,19,19,19,19
85692,6,3,5,19,19,19,19,19,19
441780,0,16,11,6,16,9,19,19,19
58777,18,8,1,19,19,19,6,18,8
395278,19,19,19,19,19,19,19,19,19
26005,11,6,14,0,16,3,19,19,19
260989,6,3,14,19,19,19,19,19,19
146308,14,3,6,6,14,18,14,6,18
62354,19,19,19,19,19,19,19,19,19
277678,6,18,8,6,16,3,0,16,1
387008,5,18,8,5,18,8,19,19,19
162638,2,3,7,2,3,18,19,19,19
181492,6,14,3,15,3,11,19,19,19
29341,19,19,19,6,13,11,13,11,0
12544,6,14,10,6,14,3,14,6,3
55566,2,7,18,2,7,0,3,14,12
368360,19,19,19,19,19,19,19,19,19
42139,6,3,14,14,12,6,19,19,19
241291,5,18,8,19,19,19,5,18,8
70567,19,19,19,19,19,19,19,19,19
56109,3,0,16,6,16,1,19,19,19
74961,2,3,7,2,3,7,18,8,1
9048,0,8,3,3,6,9,19,19,19
32158,0,16,3,18,8,1,0,16,11
240078,6,14,0,6,18,8,16,3,18
253500,18,8,1,18,8,1,18,8,1
399219,19,19,19,19,19,19,19,19,19
418647,0,1,11,19,19,19,19,19,19
131732,6,3,12,3,14,18,3,12,18
340276,2,3,18,19,19,19,19,19,19
400267,6,14,18,19,19,19,1,18,8
277914,6,3,18,6,3,0,6,16,7
14087,19,19,19,2,6,17,19,19,19
314447,19,19,19,19,19,19,19,19,19
369524,6,16,14,6,3,4,14,3,18
333442,11,6,18,19,19,19,19,19,19
263475,0,16,13,6,0,14,0,14,6
262847,3,0,16,6,14,3,19,19,19
58144,19,19,19,19,19,19,19,19,19
293350,6,1,3,6,14,3,6,15,18
125558,19,19,19,19,19,19,0,16,11
50954,18,8,1,18,8,1,19,19,19
218023,3,18,8,19,19,19,19,19,19
435515,19,19,19,19,19,19,19,19,19
181963,6,3,1,3,11,18,19,19,19
358245,19,19,19,3,18,8,3,6,7
23736,0,11,16,0,6,16,6,14,0
357541,6,18,12,14,13,6,19,19,19
19830,6,14,3,19,19,19,6,0,14
327900,1,14,3,18,8,1,3,6,14
129165,3,0,6,19,19,19,0,16,18
106682,3,11,16,19,19,19,3,18,8
13531,6,0,3,6,16,3,16,0,8
367947,19,19,19,4,6,3,6,3,4
33146,19,19,19,18,8,1,6,9,14
314778,19,19,19,19,19,19,19,19,19
392800,6,0,16,19,19,19,19,19,19
303490,19,19,19,0,6,9,0,6,10
50979,0,16,4,19,19,19,19,19,19
261894,18,8,1,19,19,19,18,14,6
218087,18,6,13,0,6,10,19,19,19
26168,3,6,18,6,0,16,3,7,18
192894,19,19,19,19,19,19,3,18,8
332101,19,19,19,6,18,8,3,4,6
335009,4,5,16,6,18,8,19,19,19
298868,14,18,6,19,19,19,14,13,4
138406,6,14,0,14,6,1,6,18,8
385706,18,8,1,3,18,8,19,19,19
431183,19,19,19,19,19,19,19,19,19
282135,6,18,11,19,19,19,19,19,19
15736,11,3,5,19,19,19,19,19,19
237730,16,6,15,19,19,19,19,19,19
68998,5,18,8,19,19,19,19,19,19
214826,19,19,19,19,19,19,19,19,19
46138,3,14,4,6,18,8,6,16,14
268212,0,6,1,1,18,4,4,16,0
377709,18,8,1,19,19,19,19,19,19
421101,12,6,18,11,18,8,19,19,19
413619,19,19,19,19,19,19,19,19,19
69097,3,18,8,3,7,18,8,6,18
163047,14,3,6,6,3,16,14,11,6
180805,3,14,6,6,4,13,6,14,3
383955,3,1,6,19,19,19,19,19,19
76758,6,3,9,6,0,16,14,6,0
198523,19,19,19,19,19,19,19,19,19
359684,3,1,9,6,4,0,6,16,14
128864,19,19,19,19,19,19,19,19,19
345797,19,19,19,19,19,19,19,19,19
224598,19,19,19,3,6,18,19,19,19
320965,19,19,19,6,9,3,19,19,19
298141,5,18,8,19,19,19,19,19,19
297974,6,4,18,6,3,4,6,15,18
405815,19,19,19,19,19,19,0,16,4
209334,19,19,19,19,19,19,19,19,19
24890,19,19,19,19,19,19,19,19,19
209248,3,6,14,14,3,12,3,4,18
402008,19,19,19,19,19,19,19,19,19
366393,18,8,1,3,0,4,19,19,19
227493,19,19,19,19,19,19,3,18,8
143430,6,8,5,19,19,19,19,19,19
52394,19,19,19,19,19,19,0,16,14
35914,0,6,3,13,18,8,18,8,1
262165,5,18,8,18,8,1,19,19,19
265665,18,8,1,19,19,19,19,19,19
101162,6,18,8,6,7,18,19,19,19
67064,6,18,8,19,19,19,6,18,8
322627,6,14,3,18,14,6,8,3,13
74135,0,16,15,0,15,1,6,16,10
55950,6,14,18,16,6,13,3,6,7
253666,19,19,19,19,19,19,19,19,19
187633,6,0,17,1,0,11,0,1,3
262137,6,16,0,6,0,3,0,6,4
48015,3,11,18,19,19,19,1,6,0
50975,19,19,19,19,19,19,19,19,19
113782,6,14,9,6,16,4,3,18,8
410850,13,6,18,19,19,19,3,6,16
67903,9,11,8,19,19,19,19,19,19
256561,19,19,19,19,19,19,19,19,19
103087,3,6,18,19,19,19,3,11,6
105879,3,6,18,19,19,19,18,8,1
79754,18,8,1,19,19,19,16,6,18
314636,19,19,19,19,19,19,19,19,19
183821,6,18,14,18,10,1,18,8,1
2,3,6,12,19,19,19,19,19,19
31882,19,19,19,19,19,19,19,19,19
75653,6,16,3,3,6,8,6,18,8
18702,3,18,6,18,6,14,3,6,14
429107,6,3,14,0,16,14,6,4,11
47002,6,9,8,18,8,1,6,3,7
421397,19,19,19,16,17,18,19,19,19
12256,0,6,16,19,19,19,19,19,19
394331,19,19,19,19,19,19,19,19,19
245282,19,19,19,19,19,19,19,19,19
42473,0,6,16,8,3,7,6,18,8
59212,9,6,4,14,3,18,19,19,19
1051,16,0,6,6,0,16,6,16,3
435200,18,8,1,19,19,19,19,19,19
437501,6,3,14,19,19,19,19,19,19
385106,19,19,19,19,19,19,19,19,19
21641,6,10,18,6,3,18,19,19,19
314281,19,19,19,6,0,17,16,11,6
437331,3,7,18,19,19,19,19,19,19
397663,6,16,15,3,6,18,6,3,16
339987,19,19,19,19,19,19,16,15,1
381173,19,19,19,19,19,19,19,19,19
12176,6,3,16,6,18,8,19,19,19
358595,18,8,1,19,19,19,19,19,19
77592,14,3,8,19,19,19,6,18,8
26226,19,19,19,19,19,19,19,19,19
319211,19,19,19,19,19,19,19,19,19
114538,0,6,1,18,17,1,6,10,17
346625,19,19,19,19,19,19,19,19,19
200921,16,4,6,19,19,19,19,19,19
5155,6,14,13,18,8,1,6,14,9
282997,3,11,0,14,3,18,19,19,19
61672,19,19,19,19,19,19,19,19,19
285628,6,18,8,19,19,19,19,19,19
36929,6,11,16,3,7,1,3,5,14
354441,19,19,19,19,19,19,19,19,19
337420,18,8,1,19,19,19,19,19,19
47262,19,19,19,19,19,19,14,4,6
129084,6,14,13,6,16,17,18,8,1
68823,6,14,3,6,16,1,6,0,5
37942,6,0,16,6,16,18,6,14,16
128391,18,16,10,19,19,19,19,19,19
331465,3,6,1,6,10,18,3,6,4
74295,3,6,12,19,19,19,19,19,19
78134,19,19,19,14,6,3,14,3,6
352355,11,5,18,19,19,19,19,19,19
180046,3,6,7,19,19,19,18,8,1
50673,19,19,19,16,3,6,16,4,0
174555,8,13,6,19,19,19,19,19,19
215658,19,19,19,19,19,19,19,19,19
396114,19,19,19,19,19,19,2,7,18
201717,19,19,19,19,19,19,19,19,19
110296,5,18,8,19,19,19,19,19,19
108423,19,19,19,0,8,1,18,8,1
79299,6,4,16,6,16,4,4,11,6
129215,18,8,1,19,19,19,4,18,8
351718,19,19,19,19,19,19,19,19,19
249327,3,18,8,3,18,8,19,19,19
50689,6,16,1,19,19,19,19,19,19
399894,0,16,4,0,16,4,0,16,11
244801,19,19,19,16,6,18,19,19,19
179437,5,18,8,19,19,19,19,19,19
250252,2,18,8,19,19,19,19,19,19
106741,3,18,8,3,6,14,3,18,8
367177,18,14,1,6,16,18,3,6,18
237319,5,17,18,19,19,19,19,19,19
204674,19,19,19,19,19,19,19,19,19
94744,3,18,1,6,16,13,17,6,0
27341,3,4,12,4,6,18,19,19,19
259908,19,19,19,19,19,19,19,19,19
25761,19,19,19,19,19,19,19,19,19
222499,18,3,13,18,4,3,13,3,16
289491,3,18,8,19,19,19,3,18,8
171551,0,18,4,18,0,6,18,0,16
259648,16,6,18,19,19,19,19,19,19
419601,19,19,19,19,19,19,3,8,14
84987,19,19,19,19,19,19,0,16,1
329374,1,3,18,6,17,18,19,19,19
449181,19,19,19,19,19,19,19,19,19
10458,8,13,6,3,2,18,6,3,18
32996,3,12,14,3,12,6,3,14,6
123950,19,19,19,19,19,19,2,0,15
253448,6,18,8,6,18,8,19,19,19
370984,19,19,19,16,13,6,0,6,3
90530,19,19,19,6,3,4,9,14,6
227543,19,19,19,19,19,19,19,19,19
413090,2,3,18,19,19,19,19,19,19
131194,3,6,18,5,6,10,3,18,6
121357,6,14,3,6,16,13,6,14,16
49561,19,19,19,0,3,7,6,3,1
98949,6,18,8,19,19,19,19,19,19
374748,3,6,1,6,18,8,18,6,13
73630,3,4,6,3,6,18,19,19,19
124613,9,3,6,9,6,4,9,4,6
381149,11,7,16,19,19,19,19,19,19
400498,14,18,8,19,19,19,19,19,19
111425,3,12,18,4,16,13,4,18,8
303184,3,18,8,19,19,19,0,3,16
256981,2,18,8,19,19,19,19,19,19
372131,14,6,3,18,14,6,15,14,12
208494,12,18,8,19,19,19,19,19,19
66043,6,3,14,19,19,19,19,19,19
5625,3,14,5,19,19,19,3,16,11
163111,5,18,8,19,19,19,19,19,19
414223,19,19,19,16,2,18,18,8,1
279780,19,19,19,6,14,18,19,19,19
395605,6,18,8,18,8,1,19,19,19
268002,15,3,6,6,3,0,6,15,3
382542,19,19,19,19,19,19,19,19,19
98444,19,19,19,3,18,8,3,6,18
268100,5,6,18,19,19,19,6,18,8
104172,19,19,19,16,4,11,19,19,19
429301,13,6,18,19,19,19,6,3,18
47298,6,18,8,19,19,19,19,19,19
268489,3,18,8,19,19,19,19,19,19
55683,19,19,19,19,19,19,19,19,19
214122,19,19,19,19,19,19,19,19,19
116357,19,19,19,19,19,19,16,6,18
19918,6,16,14,0,16,14,6,16,14
205751,0,3,6,4,6,18,18,8,1
383682,9,6,1,6,3,0,19,19,19
19237,19,19,19,16,4,6,19,19,19
280678,3,18,8,6,18,8,3,18,8
162577,2,7,8,2,7,8,2,8,7
292285,6,3,9,8,3,18,19,19,19
146258,18,8,1,19,19,19,19,19,19
255715,3,0,4,3,6,18,1,16,0
114395,5,9,8,19,19,19,19,19,19
22105,4,6,0,14,3,15,19,19,19
64632,5,18,8,19,19,19,19,19,19
38512,3,16,18,3,16,18,19,19,19
335791,18,6,0,14,6,18,19,19,19
159230,9,14,3,19,19,19,9,13,3
440952,19,19,19,19,19,19,19,19,19
39104,2,0,15,2,0,1,2,0,8
51971,6,16,14,6,3,14,19,19,19
58,0,1,3,6,8,3,0,16,1
189418,19,19,19,19,19,19,19,19,19
266882,19,19,19,3,18,8,19,19,19
35647,19,19,19,6,18,8,19,19,19
19819,16,0,6,6,0,16,6,18,1
18612,6,14,18,6,4,16,6,3,14
111883,12,10,18,3,18,8,19,19,19
202356,2,3,7,2,7,16,2,3,18
157091,18,8,1,19,19,19,19,19,19
447599,19,19,19,19,19,19,19,19,19
428585,6,18,8,19,19,19,3,6,0
47168,3,18,8,3,6,2,15,3,18
288148,9,5,8,19,19,19,16,11,6
405058,15,11,18,6,13,4,6,7,3
106685,0,3,6,3,0,16,19,19,19
155288,19,19,19,19,19,19,16,13,6
286879,19,19,19,19,19,19,19,19,19
215341,19,19,19,0,8,1,19,19,19
336664,9,5,6,19,19,19,16,4,10
9739,0,14,3,0,16,6,16,6,0
34113,19,19,19,19,19,19,19,19,19
324816,19,19,19,19,19,19,9,14,6
192945,19,19,19,19,19,19,19,19,19
332333,6,14,10,6,14,12,19,19,19
266588,19,19,19,3,18,8,19,19,19
113641,6,0,14,19,19,19,19,19,19
42234,6,14,3,6,14,3,3,4,18
367284,6,4,18,19,19,19,6,0,16
61104,19,19,19,19,19,19,19,19,19
35958,4,6,18,18,1,4,6,4,16
245522,4,0,16,19,19,19,19,19,19
